id,eng__001,eng__002,eng__003,eng__004,afr__001,afr__002,afr__003,zul__001,zul__002,zul__003,xho__001,xho__002,xho__003,ssw__001,ssw__002,ssw__003,ssw__004,ssw__005,nde__001,nde__002,nde__003,nde__004,tsn__001,tsn__002,tsn__003,tsn__004,tsn__005,nso__001,nso__002,nso__003,sot__001,sot__002,ven__001,ven__002,ven__003,tso__001,tso__002,tso__003,tso__004
dsac_multi_fin_00346,sequestrate,,,,sekwestreer,,,ukubamba impahla,,,thimba,,,bopha imphahla,,,,,-emukela imbuyiselo,-sekhwestreyitha,,,amoga nakwana,gapa nakwana,thopa nakwana,,,amoga thoto ga lebakanyana,,,kamoho,,pfarelamulandu,,,ku teka xikhomelanandzu,,,
dsac_multi_fin_00347,service fee,fee for service,,,diensgeld,,,inkokhelasizo,,,intlawulo yeenkonzo,,,inkhokhelomsebenti,,,,,imbadalo yezenzelwa,,,,tefotirelo,tuelotirelo,,,,tefelo ya ditirelo,,,tefiso ya tshebeletso,,mbadelo ya tshumelo,,,hakelo ya vukorhokeri,,,
dsac_multi_fin_00348,set-off <n.>,{legal right},,,skuldverrekening,,,ukuzibambela imali,,,ukuzihlawula kwebhanki,,,lilungelo lelibhange lekutibhadala,lilungelo lelibhange lekutikhokhela,,,,ilungelo lokuzibhadala,,,,tetlaituelo,tokelotuelo,,,,tokelo ya go ipatela,,,tokelo ya ho ipatala,tokelo ya ho itefa,ṱhuso ya mulandu,,,mpfalotihakelondzhaku,,,
dsac_multi_fin_00349,settlement,,,,vereffening,,,ukuqeda isikweletu,,,ukugqiba ityala,,,kucedza sikweleti,,,,,ukuqedelela isikolodo,ukuvala isikwelede,,,pheleletsotuelo,,,,,go fetša sekoloto,go fetša mokitlana,,phetelo ya sekoloto,qetelo ya sekoloto,u fhedza tshikolodo,,,hakelo yo hetisa,,,
dsac_multi_fin_00350,severance package,,,,skeidingspakket,,,imali yokudilizwa,,,umgodlo,iphakheji,,imali yemdendo,imali yekudendwa,imali yekudzilitwa emsebentini,,,imali yokulisiswa umsebenzi,,,,tuelokarogano,tuelokgaogano,,,,phaketše ya go tlogedišwa mošomo,,,tjhelete ya ho lelekwa,ho nka pakana,mbadelo ya u litshiswa mushumo,,,phakeji yo tshikisiwa ntirho,,,
dsac_multi_fin_00351,shopping,,,,inkopies doen,,,ukuthenga,,,ukuthenga,,,kutsenga,,,,,ukuthenga,,,,go reka,theko,,,,go reka,,,ho reka,,u renga,,,ku xava,,,
dsac_multi_fin_00352,short-term insurance,non-life insurance,,,korttermynversekering,,,umshwalense wesikhathi esifushane,,,i-inshorensi yexeshana,,,imalimboleko yesikhashane,,,,,itjhorensi yesikhatjhana,,,,tshireletsopakakhutshwane,inšorensepakakhutshwane,,,,inišorentshe ya nako ye kopana,,,inshorense ya nako e kgutshwane,,ndindakhombo ya tshifhinga tshipfufhi,,,ndzindzakhombo wa nkarhi wo koma,ndzindzakhombo wa xinkadyana,,
dsac_multi_fin_00353,short-term loan,,,,korttermynlening,,,imalimboleko yesikhathi esifushane,,,imboleko-mali yexeshana,,,imalimboleko yesikhashane,,,,,isikolodo sesikhatjhana,isikwelede sesikhatjhana,,,kadimopakakhutshwane,,,,,kadimo ya nako ye kopana,loune ya nako ye kopana,,kadimo ya nako e kgutshwane,lounu ya nako e kgutshwane,khadzimiso ya tshifhinga tshipfufhi,,,xikweleti xa nkarhi wo koma,xikweleti xa xinkadyana,,
dsac_multi_fin_00354,sole proprietor,,,,alleeneienaar,,,umninibhizinisi ongayedwana,,,umnini-shishini oyedwa,,,somabhizinisi lotimele,,,,,umninibhizinisi oyedwa,,,,mogwebanosi,mogwebaesi,,,,mogwebanoši,,,mongakgwebo,,mubindudzi woga,,,n’wabindzuyexe,,,
dsac_multi_fin_00355,solvency <see insolvency>,,,,solvensie,,,ukumelana nezikweletu,,,ukuba nokuhlawula,,,kuba nemandla ekubhadala,,,,,ukuba namandla wokubhadala,ikghono lokubhadela,,,kgonotuelo,,,,,go kgona go lefa,,,bokgoni ba ho lefa,,khonadzeo ya ndifho,,,ku kota ku hakela,,,
dsac_multi_fin_00356,South African Insurance Association,,,,Suid-Afrikaanse Versekeringsvereniging,SAVV,,i-South African Insurance Association,i-SAIA,,iQumrhu le-Inshorensi loMzantsi Afrika,i-SAIA,,Inhlangano Yemshwalensi yaseNingizimu Afrika,i-SAIA,,,,iHlangano yeTjhorensi yeSewula Afrika,i-SAIA,,,Mokgatlho wa Inšorense wa Aforikaborwa,,,,,Mokgatlo wa Diinšorentshe wa Aforika Borwa,,,Mokgatlo wa Diinshorense wa Afrika Borwa,,Nyanḓano ya Ndindakhombo ya Afrika Tshipembe,,,Nhlangano wa Ndzindzakhombo wa Afrika-Dzonga,,,
dsac_multi_fin_00357,stockbroker {securities, shares},,,,aandelemakelaar,,,umthengisizabelo,,,unozakuzaku kwizabelo,,,umtsengisitabelo,,,,,umthengisipahla wemakethe,,,,morekisadikabo,mmapatsadišere,,,,poroukhara ya dišere,poroukha wa dišere,,broukara ya stoko,,muburokara,zhendedzi,,muhlanganyetanxaviselano wa mikavelo,burokara wa mikavelo,,
dsac_multi_fin_00358,stop order,,,,aftrekorder,,,umyalelokucaza,,,umyalelo wotsalelo-mali ebhankini,isitophu oda,,umyalo lonikwa libhange wekudvonsa imali,sitophu oda,,,,umyalo wokudosa imali,isitopo-oda,,,taelotuelo,,,,,setopo odara,taelotefo,,stopoda,,stopuoda,ndaela ya ṱhuso,,xitopooda,,,
dsac_multi_fin_00359,subject to average {calculation},condition of average,,,onderworpe aan gemiddelde,behoudens gemiddelde,,kuncike kusilinganisomaphakathi,,,ngokomyinge,ngokwe-avareji,,kubala ngesilinganiso semshwalensi,,,,,ukubala ngesilinganiso,ukubalela esilinganisweni,,,ikaego-ka-palogare,,,,,go lebeletšwe boleng bja magareng,boleng bja magareng,,ho ya ka palohare,,tshikati tsha ndindakhombo,,,ku ya hi ndzingano,,,
dsac_multi_fin_00360,surety,,,,borg,,,ummeleli,umqinisekisi,,umqinisekisi kwityala,ummeli,,umcinisekisi,,,,,umjameli,,,,morwalamaikarabelo,mogolegelwamaikarabelo,,,,morwalamaikarabelo,,,monetefaletsi,,muhwalavhuḓifhinduleli,,,mubyarhavutihlamuleri,,,
dsac_multi_fin_00361,surrender <n.> {of policy},,,,afkoping,,,ukuhoxa,,,ukurhoxa kwipolisi,,,kuyekela ipholisi,,,,,ukudela,,,,kgogelomorago,,,,,neelo ya pholisi,,,ho rekisa pholisi,,ṋetshedzo,,,heriso,,,
dsac_multi_fin_00362,surrender value {of policy},cash surrender value,,,afkoopwaarde,,,isambamali sokuhoxa,,,isixa-mali sokurhoxa kwipolisi,,,linani lekuyekela ipholisi,,,,,inani lokudela ipholisi,,,,bolengkgogelomorago,,,,,boleng bja go neela pholisi,,,boleng ba thekiso ya pholisi,,ndeme ya ṋetshedzo,,,ntsengo wa heriso,,,
dsac_multi_fin_00363,tangible asset <see intangible asset>,,,,tasbare bate,,,impahla ebambekayo,,,impahla ebambekayo,,,imphahla lephatsekako,imphahla lebonakalako,,,,ipahla ephathekako,ipahla ethintekako,,,thototshwarego,,,,,thoto yeo e kgomegago,thoto yeo e kgwathegago,,thepa e tshwarehang,,thundupfarea,,,rifuwo leri khomekaka,,,
dsac_multi_fin_00364,taxable <adj.>,,,,belasbaar,,,okungatheliswa,,,-rhafelwayo,-fanele ukurhafelwa,,-tseliswako,,,,,-theliswako,-nokuthelelwa,,,-kgethisegang,-kgethisega,,,,-tšhedišegago,-tšhedišwago,,-kgafisehang,,-thelea,,,-barisiwa,-theleriwa,,
dsac_multi_fin_00365,tax bracket,,,,belastingkategorie,belastinggroep,,isilinganiso sokuthela,,,umlinganiselo wokurhafa,,,sigaba semtselo,sigaba sentsela,,,,isigaba somthelo,,,,thalokgethiso,,,,,legoro la lekgetho,legoro la motšhelo,,mothati wa lekgetho,brakete ya lekgetho,khethekanyo ya muthelo,,,ntlawa wa xibalo,nkhetekanyo wa xibalo,,
dsac_multi_fin_00366,tax clearance certificate,clearance certificate,,,belastingklaringsertifikaat,klaringsertifikaat,,isitifiketi sobumsulwa kwezentela,,,isatifiketi sokungatyali irhafu,,,sitifiketi semtselo,,,,,isitifikedi sokuqinisekisa ukungakolodi umthelo,,,,setifikeititshupatlhokalato,setifikeititshupatlhokakoloto,,,,sethifikheiti sa netefatšo ya lekgetho,sethifikheiti sa netefatšo ya motšhelo,,setefekeite sa lekgetho,setefekeite sa kgafa,ṱhanziela ya muthelo,,,xitifikheti xa mbhaso wa xibalo,,,
dsac_multi_fin_00367,tax deduction,,,,belastingaftrekking,,,ukubambelwa intela,,,utsalo-rhafu,,,ludvonsomtselo,ludvonsontsela,,,,iindleko zokwehliselwa umthelo,,,,kgogelokgetho,kgogokgethiso,,,,go gogelwa lekgetho,go gogelwa motšhelo,,kgulo ya lekgetho,kgulo ya kgafa,muṱuso wa muthelo,,,nkoko wa xibalo,,,
dsac_multi_fin_00368,tax exemption,,,,belastingvrystelling,,,ukuhlangulwa kwintela,,,ukungahlawuliswa irhafu,isaphulelo serhafu,,sephulelomtselo,sephulelontsela,,,,ukungatheliswa,,,,kgaolelolekgetho,phimolelolekgetho,,,,phokotšo ya motšhelo,phokotšo ya lekgetho,,ho ntshwa lekgethong,ho ntshwa kgafeng,mbofholowo ya muthelo,,,ku hunguteriwa xibalo,ku rhuriwa xibalo,ku tshunxiwa eka xibalo,
dsac_multi_fin_00369,tax-free <adj.>,,,,belastingvry,,,okungatheliswa,,,-ngarhafelwa,,,-ngatseliswa,-ngatselelwa,,,,-ngatheliswako,-ngatheliko,,,-sa kgethisiweng,,,,,-lefišwego motšhelo,-lefišwego lekgetho,,-sa kgafellweng,,-sa thelea,,,-nkaxibalo,,,
dsac_multi_fin_00370,tax liability,,,,belastingaanspreeklikheid,,,isikweletu sentela,,,ityala lerhafu,,,sikweleti semtselo,sikweleti sentsela,,,,isikolodo somthelo,isikwelede somthelo,,,molatokgetho,sekolotokgetho,,,,-sa lefišwego motšhelo,,,sekoloto sa lekgetho,sekoloto sa kgafa,tshikolodo tsha muthelo,mulandu wa muthelo,,xikweleti xa xibalo,,,
dsac_multi_fin_00371,tax return,income tax return,,,belastingopgawe,,,imbuyiselo yentela,,,ifom yeenkcukacha zerhafu,,,lifomu lemininingwane yemtselo,lifomu lemininingwane yentsela,,,,iforomo lemininingwana yomthelo,iforomu lemininingwana yomthelo,,,poelokgethiso,foromopusetsokgetho,,,,foromo ya lekgetho,foromo ya motšhelo,,foromo ya lekgetho,foromo ya kgafa,fomo ya muthelo,,,fomo ya ntlheriso wa xibalo,,,
dsac_multi_fin_00372,telephone banking,,,,telefoonbankdienste,,,ukubhenka ngocingo,,,ukubhanka ngomnxeba,,,kubhanga ngelucingo,,,,,ukusebenza iimali zebhanga ngomrhala,ukusebenza iimali zebhanga ngomtato,,,pankofounu,polokofounu,,,,go panka ka foune,,,ho banka ka mohala,,u bannga nga luṱingo,,,mabangelo hi riqingho,mabankelo hi riqingho,,
dsac_multi_fin_00373,term insurance,,,,termynversekering,,,umshwalense wesikhathi esinqunyiwe,,,i-inshorensi yexesha eliqingqiweyo,,,umshwalensi wesikhatsitsite,,,,,itjhorensi yesikhathi esithileko,,,,tshireletsopaka,inšorensepaka,,,,inišorentshe ya nakwana,,,inshorense ya nakwana,,ndindakhombo ya tshifhingatiwa,,,ndzindzakhombo wa nkarhi lowu pimiweke,ndzindzakhombo wa nkarhi lowu vekiweke,,
dsac_multi_fin_00374,term loan,,,,termynlening,,,imalimboleko yesikhathi esinqunyiwe,,,imali-mboleko yexesha eliqingqiweyo,,,imalimboleko yesikhatsitsite,,,,,imalimboleko yesikhathi esithileko,,,,kadimopaka,,,,,loune ya nakwana,kadimo ya nakwana,,lounu e behetsweng nako,kadimo e behetsweng nako,khadzimiso ya tshifhingatiwa,,,xikweleti xa nkarhi lowu pimiweke,xikweleti xa nkarhi lowu vekiweke,,
dsac_multi_fin_00375,terms and conditions,,,,bepalings en voorwaardes,,,imigomo nemibandela,,,imimiselo nemiqathango,,,imigomo nemibandzela,,,,,imigomo nemibandela,,,,mabaka le dipeelo,,,,,mabaka le dipeelano,mabaka le dikwanelo,,melawana le dipehelo,,maga na milayo,,,swinawana na swipimelo,,,
dsac_multi_fin_00376,testamentary trust,will trust,,,testamentêre trust,,,imibandela yefa,,,ithrasti esekwe ngokomyolelo,,,imali lesisiwe yencwadzi yelifa,imali lesisiwe yewili,,,,ubuphathelipahla bencwadi yelifa,ithrasti yencwadi yelifa,,,lokwalotaelokaboboswa,lokwalotaelowili,,,,therasete ya wili,therasete ya thesetamente,,traste ka wili,,tshikwama tsha wiḽi,,,thirasiti ku ya hi papilandzhaka,thirasiti ku ya hi wili,,
dsac_multi_fin_00377,testate <adj.>,see intestate,,,testaat,met nalating van ‘n geldige testament,,oshiye umyalelo,,,-shiya umyolelo,,,-nencwadzi yelifa,-newili,,,,-nencwadi yelifa,,,,-nang le kaboboswa,-nang le kabolefa,,,,-nago le wili,,,-nang le wili,,-wiḽi,,,-na papilandzhaka,-na wili,,
dsac_multi_fin_00378,testator,,,,testateur,erflater,,umyaleli,,,umyoleli,,,umninincwadzi yelifa,umniniwili,,,,umenzi wencwadi yelifa,,,,moababoswa,mongwili,,,,mongwili,mongthesetamente,,monga wili,,muṅwalawiḽi,,,n’wini wa papilandzhaka,n’wini wa wili,,
dsac_multi_fin_00379,third party {insurance},,,,derde party,derde,,owesithathu,,,umngeneleli,,,wesitsatfu,,,,,wesithathu,okukhulunywa ngaye,umuntu omunye,,motswasetlhabelo wa boraro,,,,,mosenyetšwa,,,mosenyehelwa,,mulifhelwa,,,ntlawa wa vunharhu,,,
dsac_multi_fin_00380,third-party insurance,third-party liability insurance,,,derdepartyversekering,,,umshwalense wowesithathu,,,i-inshorensi yomngeneleli,,,umshwalensi lofaka wesitsatfu,,,,,itjhorensi yowesithathu,itjhorensi yokukhulunywa ngaye,,,tshireletsamotswasetlhabelo wa boraro,inšorensemotswasetlhabelo wa boraro,,,,inišorentshe ya go lokišetša mosenyetšwa,,,inshorense ya bosenyehelwa,,ndindakhombo ya mulifhelwa,,,ndzindzakhombo wa ntlawa wa vunharhu,,,
dsac_multi_fin_00381,total loss cover,,,,algeheleverliesdekking,,,ikhava yokulahlekelwa,,,i-inshorensi yelahleko,,,umshwalensi wekulahlekelwa ngalokuphelele,,,,,ikhava yokuloba koke,,,,tshireletsotatlhegelogotlhe,inšorensetatlhegelogotlhe,,,,pholisi ya tahlegelo ka botlalo,,,inshorense ya tahlehelo ka botlalo,,ndindakhombo i katelaho ndozwo yoṱhe,,,ndzindzakhombo wa lahlekeriwo wa hinkwaswo,,,
dsac_multi_fin_00382,trade-in value,,,,inruilwaarde,,,intengo yokushintshisa,,,ixabiso lokuthenga ngonako,,,linani lekutsenga ngalonako,,,,,intengo yokuthengisa ngokuthenga,,,,bolengthekiso,bolengkananyo,,,,boleng bja thekišo ge o reka,,,boleng ba kananyo,,ndeme ya u rengisela ngomu,,,nxavo wa xivuyisiwa,,,
dsac_multi_fin_00383,trading platform,,,,verhandelingsplatform,,,inkundla yokuhwebelana,,,iqonga lorhwebelwano ngezabelo,,,luhlelokusebenta lwekutsengiselana,luhlelokusebenta lwekuhwebelana,,,,isikghonakalisi sokurhweba ngepahla engaphathekiko,iplatfomu yokurhwebelana ngepahla engaphathekiko,,,serekisetso,seralathekiso,,,,pholatefomo ya kgwebišano,,,motjha wa kgwebisano,,phulathifomo ya thengiselano,,,pulatifomo ya nxaviselano,,,
dsac_multi_fin_00384,transaction fee,,,,transaksiekoste,,,imali yokuhwebelana,,,umrhumo wentengiselwano,,,imali yekutsengiselana,,,,,imbadalo yokusizwa,,,,tefiso,thekiso,,,,tefelo ya thekišetšano,,,tefiso ya kgwebisano,,mbadelo ya thengiselano,,,hakelo ya nxaviselano,,,
dsac_multi_fin_00385,transfer of asset,,,,bateoordrag,,,ukudluliswa kwempahla,,,udluliselo lwee-asethi,,,kwendluliswa kwemphahla,lwendlulisomphahla,,,,ukudluliswa kwepahla,,,,phetisithoto,,,,,phetišetšo ya dithoto,,,phetiso ya thepa,,tsudzuluso ya thundu,tsudzuluso ya ndaka,,hundziso wa nhundzu,,,
dsac_multi_fin_00386,travel insurance,,,,reisversekering,,,umshwalense wokuhambela,,,i-inshorensi yohambo,i-inshorensi yotyelelo,,umshwalensi walohambako,,,,,itjhorensi yokukhamba,,,,tshireletsoketo,inšorenseketo,,,,inišorentshe ya boeti,,,inshoranse ya boeti,inshoranse ya bohahlaudi,ndindakhombo ya nyendo,,,ndzindzakhombo wa maendzo,,,
dsac_multi_fin_00387,traveller’s cheque,traveler’s check,,,reisigerstjek,,,isheke lomhambi,,,itshekhi yomhambi,itshekhi yomtyeleli,,lisheke lalohambako,lisheke laloyalukako,lisheke lalothalavulako,,,itjhege lomkhambi,,,,tšhekeboeti,,,,,tšheke ya boeti,,,tjheke ya boeti,tjheke ya bohahlaudi,tsheke ya muendi,,,cheke ya muendzi,,,
dsac_multi_fin_00388,trust,,,,trust,,,ukwengamela,,,ithrasti,,,kusisa,ithrasti,,,,ubuphathelipahla,ithrasti,,,trasete,,,,,therasete,,,traste,,vhufareli,,,thirasiti,xikhomelandzhaka,,
dsac_multi_fin_00389,trust company,,,,trustmaatskappy,,,inkampani eyengamele,,,inkampani yethrasti,,,inkampani yekusisa,inkampani yethrasti,,,,ikhampani yobuphathelipahla,ikhampani yethrasti,,,setheotrasete,,,,,khamphane ya therasete,,,khamphani ya ditraste,,khamphani ya vhufareli,,,khamphani ya thirasiti,,,
dsac_multi_fin_00390,trustee,,,,trustee,,,umengameli,,,umthenjwa,,,umphatseli wethrasti,,,,,umphathelipahla,,,,motlhokomedi,,,,,therasitii,moswaredi,,molaodi wa traste,,mufareli,,,mulawulathirasiti,mulawulaxikhomelandzhaka,,
dsac_multi_fin_00391,trust fund,,,,trustfonds,,,isikhwama esengamele,,,ithrasti,,,sikhwama sethrasti,sikhwamalusiso,,,,isikhwama sobuphathelipahla,isikhwama sethrasti,,,letloletrasete,,,,,sekhwama sa therasete,,,letlole la traste,,tshikwama tsha vhufareli,,,nkwama wa thirasiti,nkwama wo khomela ndzhaka,,
dsac_multi_fin_00392,umbrella fund,,,,sambreelfonds,,,isikhwamaluphahla,,,ingxowa-mali eyongameleyo,,,sikhwama lesengamele,,,,,isikhwama esengameleko,,,,letloleokamedi,letlolekokamo,,,,sekhwama sa go akaretša,,,letlolekakaretso,,tshikwamanyangaredzi,,,nkwamaangarhelo,,,
dsac_multi_fin_00393,unclaimed benefit,,,,onopgeëiste voordeel,onopgevraagde voordeel,,umhlomulo ongafakelwe isicelo,,,imali engabangwanga kwingxowa-mali,,,inzuzo lengakalandvwa,inzuzo lengakatsatfwa,,,,inzuzo engakatleyinywa,umhlomulo ongakatleyinywa,,,kungwelwa tse di sa tleleimiwang,kungwelwatlhokakopo,tshiamelotlhokakopo,,,penefiti yeo e sego ya tleleingwa,,,kuno e sa tleleingwang,,mbuelo tshayambilo,,,mpfuno lowu nga koxiwangiki,mbuyelo lowu nga koxiwangiki,,
dsac_multi_fin_00394,underinsurance,,,,onderversekering,,,ukukhava ngokungenele,,,i-inshorensi enganelanga,,,umshwalensi longaphasi kwemphahla lebhadalelwako,,,,,itjhorensi etlhayelako,,,,tshireletsotlase,inšorensetlase,,,,inišorentshe yeo e lego ka tlase ga boleng,,,inshorense e haellang boleng,,ndindakhombo ṱhaheli,,,ndzindzakhombo wa le hansi ka mpimo,,,
dsac_multi_fin_00395,underwriter,,,,onderskrywer,,,umsingathi,,,umongami-inshorensi,,,umcinisekisi wemshwalensi,,,,,umsekeli,,,,molekanyetsitshireletso,molekanyetsiinšorense,,,,molekodi wa ditefelo tša diphoremiamo,,,mojaraboikarabelo ba inshorense,,mutiki,muhwalavhuḓifhinduleli,,muhlelandzindzakhombo,,,
dsac_multi_fin_00396,Unemployment Insurance Fund,UIF,,,Werkloosheidversekeringsfonds,WVF,,iSikhwama Somshwalense Wabaphelelwe Umsebenzi,i-UIF,,iNgxowa-mali eyi-Inshorensi yabaPhelelwe nguMsebenzi,i-UIF,,Sikhwama Semshwalensi Walabalahlekelwe Ngumsebenti,,,,,iTjhorensi yabaPhelelwe mSebenzi,i-UIF,,,Letloleinšorensetlhokatiro,,,,,Sekhwama sa Inišorentshe ya ge o feletšwe ke mošomo,,,Letlole la Inshoranse ya ho se sebetse,Letlole la Inshorense ya ho fellwa ke mosebetsi,Tshikwama tsha Ndindakhombo ya U fhelelwanga Mushumo,,,Nkwama wa Ndzindzakhombo wa Lava nga ha Tirhiki,,,
dsac_multi_fin_00397,universal life insurance,,,,universele lewensversekering,,,umshwalense wezimo zonke,,,i-inshorensi efaka zonke iimeko,,,umshwalensi wetimo tonkhe,,,,,itjhorensi yobujamo boke,,,,tshireletsotshelokakaretso,inšorensetshelokakaretso,,,,inišorentshe ya bophelo ya go akaretša,,,inshorense e akaretsang ya bophelo,,ndindakhombo ya vhutshilo ya nyangaredzi,,,ndzindzakhombonkatsakanyo wa vutomi,,,
dsac_multi_fin_00398,unlisted company,,,,ongenoteerde maatskappy,,,inkampani engekho ohlwini,,,inkampani engekho kuluhlu,,,inkampani lengekho eluhlwini,inkampnani lengakabhaliswa,,,,ikhampani engakarheliswa,ikhampani engakabalwa,,,setheosakwadisiwang,,,,,khamphane yeo e sego ya ngwadišwa,,,khamphani e sa ngodiswang,,khamphani i siho kha mutevhe,,,khamphani leyi nga xaxametiwangiki,khamphani leyi nga longoloxiwangiki,,
dsac_multi_fin_00399,unlisted share,unlisted security,,,ongenoteerde aandeel,,,isheya elingekho ohlwini,,,isabelo esingekho kuluhlu,,,sabelo lesingekho eluhlwini lwebasisi,,,,,itjhere elingakarheliswa,itjhere elingakabalwa,,,kabosakwadisiwang,šeresakwadisiwang,,,,šere yeo e sego ya ngwadišwa,,,seabo se sa ngodiswang,,mikovhe ya tshayanyanḓadzo,,,nkavelo lowu nga xaxametiwangiki,nkavelo lowu nga longoloxiwangiki,,
dsac_multi_fin_00400,up-front fee,,,,voorafbetaling,,,imali ekhokhwa kuqala,,,umrhumo wokuqala,,,imali lebhadalwa ngembi kwemsebenti,imvulamlomo,,,,imbadalo ebhadalwa ntanzi,imbadelo ebhadelwa ntangi,,,tefelopele,tuelelopele,,,,tefelelopele,go lefelela pele,,tefiso ya pele,,mbadelelaphanḓa,,,hakelomahlweni,,,
dsac_multi_fin_00401,valuer,valuator,,,waardeerder,,,umqagulinani,,,umniki-xabiso,,,umlinganisi,,,,,umlinganisintengo,,,,molekanyaboleng,,,,,molekanyetšaboleng,molekanyetši wa boleng,,molekanyaboleng,,mugaganyandeme,,,mupimanyetankoka,,,
dsac_multi_fin_00402,volatility,,,,ongestadigheid,onbestendigheid,,ukungazinzi,,,ukungazinzi kwiimarike,,,simo lesibucayi setetimakethe,,,,,ukutjhugutjhuguluka kwemakethe,,,,tekanyetsobosaiketlang,,,,,phetogophetogo,,,bolekanyi ba botsitso ba maraka,,tshayavhudziki,,,ncincancinco,,,
dsac_multi_fin_00403,voluntary excess,,,,vrywillige bybetaling,,,ukwengeza inhlangabezozindleko,,,intlawulo-bango ngokuzithandela,i-eksesi ngokuzithandela,,inhlawulo yekutitsandzela,inhlawulo yekutikhetsela,inhlawulo yekuticelela,,,inaningezelelo ngokuzithandela,ilaselelomali ngokuzikhethela,,,phetisoithaopo,,,,,tefelotlaleletšo ya boithaopo,,,eksese ya boithaopo,,mbadelonyengedzedzwa nga u funa,,,hakeloengetelo yo tinyiketela,,,
dsac_multi_fin_00404,voluntary severance package,golden handshake,,,vrywillige skeidingspakket,goue handdruk,,imali yokudilizwa ngokuzikhethela,,,ukuthatha umgodlo ngokuzithandela,ukuthatha iphakheji ngokuzithandela,,imali yekuyekela umsebenti ngekutitsandzela,,,,,imali yokulisiswa umsebenzi ngokuzithandela,imali yokulisiswa umsebenzi ngokuzikhethela,,,tuelelokaroganoithaopo,,,,,phaketše ya go ithaopa go tlogela mošomo,phaketše ya go ithaopa go rola modiro,,pakana ya boithapo,,mbadelo ya u litsha mushumo nga u funa,,,phakeji yo tshika ntirho hi ku tinyiketela,,,
dsac_multi_fin_00405,waiting period,,,,wagtydperk,,,isikhathi sokulinda,,,ixesha lokulinda,,,sikhatsi sekulindza,,,,,isikhathi sokulinda,,,,pakatetelo,,,,,go emela paka ya go tleleima,kemelo ya paka ya go tleleima,,nako ya ho leta,,tshifhinga tsha u lindela,,,nkarhindzindzelo,,,
dsac_multi_fin_00406,waive,,,,prys gee,afstand doen,,ukunikezela,ukudela,,nikezela ngemfanelo,nikezela ngelungelo,,yekela lilungelo,ala lilungelo,tsalalisa,,,-phisana ngelungelo,-dela ilungelo,,,beela thoko,,,,,fana ka tokelo,neelana ka tokelo,,-ikamoha tokelo,,tendela,,,ku bakanyela tlhelo,,,
dsac_multi_fin_00407,waiver of premium,,,,kwytskelding van premie,premiekwytskelding,,ukuvunyelwa ukungakhokhi iphrimiyamu,,,isiqabu kwintlawulo ngezavenge,,,sigatjanasivikelo semshwalensi,,,,,umbandela wokulisiswa ukubhadala iphrimiyamu,umbandela wokungasabhadeliswa iphrimiyamu,,,primiamopeelothoko,,,,,kemišo ya phoremiamo,,,kimollo ya primiamo,,thendelo ya phiriamu,,,mbhakanyelotlhelo wa nchayelo,,,
dsac_multi_fin_00408,whole-life insurance,whole of life insurance,whole of life assurance,,helelewensversekering,,,umshwalense wempilo yonke,,,i-inshorensi yobomi,,,umshwalensi wemphilo yonkhe,,,,,itjhorensi yepilo yoke,,,,tshireletsotshelojotlhe,inšorensetshelojotlhe,,,,inišorentshe ya bophelo ka moka,,,inshoranse ya bophelo bohle,,ndindakhombo ya vhutshilo hoṱhe,,,ndzindzakhombo wa vutomi hinkwabyo,,,
dsac_multi_fin_00409,will,testament,,,testament,,,incwadi yefa,iwili,,umyolelo,,,incwadzi yelifa,iwili,,,,incwadi yelifa,ilayelo lelifa,isivumelwano selifa,,lokwalokaboboswa,wili,,,,wili,,,wili,,wiḽi,,,papilandzhaka,wili,,
dsac_multi_fin_00410,withdrawal,,,,onttrekking,,,ukukhipha imali,,,utsalo-mali,,,kukhipha imali,,,,,ukukhupha imali,,,,kgogo,,,,,go ntšha tšhelete,,,kgulo,,mviso,,,ku humesa,ku kutsula,,
dsac_multi_fin_00411,withdrawn status,,,,teruggetrekte status,herroepte status,,ukuphucwa igunya,,,isimo sokurhoxiswa kogunyaziso,,,simo sekukhishwa kwe-FSP,,,,,ubujamo bokwemukwa igunya,,,,seemokamogo,,,,,seemo sa go tšeelwa maloka,,,boemo ba ho amohuwa tumello,,tshiimo tsha khumiso,,,xiyimo lexi herisiweke,,,
