id,eng__001,eng__002,eng__003,eng__004,eng__005,eng__006,eng__007,eng__008,afr__001,afr__002,afr__003,afr__004,afr__005,afr__006,zul__001,zul__002,zul__003,zul__004,zul__005,xho__001,xho__002,xho__003,xho__004,xho__005,xho__006,xho__007,xho__008,ssw__001,ssw__002,ssw__003,ssw__004,ssw__005,nde__001,nde__002,nde__003,nde__004,tsn__001,tsn__002,tsn__003,tsn__004,tsn__005,tsn__006,nso__001,nso__002,nso__003,nso__004,nso__005,nso__006,sot__001,sot__002,sot__003,sot__004,sot__005,sot__006,sot__007,ven__001,ven__002,ven__003,ven__004,ven__005,ven__006,ven__007,ven__008,ven__009,tso__001,tso__002,tso__003,tso__004
dsac_multi_hiv_00204,groin <see also swollen gland>,,,,,,,,lies,,,,,,inyonga,,,,,umphakatho,,,,,,,,etimbilapheni,,,,,imbilapho,,,,diphara,keroene,,,,,kgwele,mangamolo,,,,,noka,,,,,,,khuli,,,,,,,,,nyenya,,,
dsac_multi_hiv_00205,guardian <see also legal guardian>,,,,,,,,voog,,,,,,umnakekeli,umbheki,,,,umlondolozi,umgcini,,,,,,,umondli,umbhasobhi,,,,umtjheji,umkhulisi,umtlhogomeli,,motlhokomedi,motlamedi,,,,,mohlokomedi,,,,,,mohlokomedi,,,,,,,mulondoli,mulondoti,muunḓi,,,,,,,muhlayisi,,,
dsac_multi_hiv_00206,gums <usually used in plural>,,,,,,,,tandvleis,,,,,,insini,,,,,iintsini,,,,,,,,tinsini,,,,,isini,,,,marinini,,,,,,marinini,,,,,,marenene,,,,,,,marinini,,,,,,,,,maxinyinyi,maxinini,,
dsac_multi_hiv_00207,HAART <Acronym>,highly active antiretroviral therapy <Full form>,,,,,,,HAART <Acronym>,hoogs aktiewe antiretrovirale terapie <Full form>,,,,,ukwelapha ngenhlanganisela yemishanguzo yegciwane lesandulelangculazi,,,,,unyango ngamachiza entsholongwane kagawulayo anamandla,i-HAART,,,,,,,likhambi lenhlanganisela lekudzambisa sandvulelangculazi,,,,,umdidiyelonhlahla otjhubileko oriyadisa intumbantonga,i-HAART,,,HAART,kalafikgolo ya thibeloketegelo,,,,,HAART,kalafi yeo e tseneletšego ka diokobatši tša go ditela HIV,,,,,meriana ya HAART,,,,,,,dzilafho ḽa maanḓesa ḽa anthirithirovairaḽa,,,,,,,,,HAART,,,
dsac_multi_hiv_00208,haemophilia,,,,,,,,hemofilie,bloeisiekte,,,,,isifo sokopha,isifo somopho,,,,isifo sokopha ungayeki,isifo sokungahlobi kwegazi,ihemofiliya,,,,,,ihemofiliya,kopha lokutsatsa sikhatsi,,,,ihayemofiliya,,,,tlhokathemisomadi,,,,,,bolwetši bja go tšwa madi phetelela banneng,himofilia,,,,,ho se hlwebe ha madi,haemofiliya,,,,,,himofiḽia,,,,,,,,,n’ombe,,,
dsac_multi_hiv_00209,haemophiliac,bleeder <informal>,,,,,,,hemofilis,bloeier,,,,,umuntu onesifo sokopha,umuntu onesifo somopho,,,,umntu onesifo sokopha,umntu onesifo sokungahlobi kwegazi,umntu onehemofiliya,,,,,,lonengati lengatiyi,,,,,ophethwe yihayimofiliya,,,,motlhokathemisomadi,,,,,,motšwamadiphetelela,,,,,,motho ya madi a sa hlwebeng,,,,,,,homofiḽiaka,,,,,,,,,mun’ombe,,,
dsac_multi_hiv_00210,have sexual intercourse,have sex,make love <Euphemism>,sleep together <Euphemism>,,,,,seksuele omgang hê,seks hê,saamslaap <Euphemism>,geslagsgemeenskap hê,gemeenskap hê,,-bhebhana,-lalana,,,,lalana,yabelana ngesondo,,,,,,,lalana,khwelana,febana,bhebhana,zekana,-ya emsemeni <Euphemism>,-lalana,-gadlana,,go nyokana,go robalana,,,,,robalana,nyobana <Vulgar>,gotana <Vulgar>,,,,-etsa motabo,-etsa thobalano,-fana dikobo <Euphemism>,-kotana <Vulgar>,-jana <Vulgar>,,,u lalana,u nyovhana <Vulgar>,u dzekana,,,,,,,ku kundzana <Vulgar>,ku etlelana,ku ya emasangwini,
dsac_multi_hiv_00211,health care,,,,,,,,gesondheidsorg,,,,,,ukunakekelwa ngokwezempilo,,,,,ukhathalelo lwempilo,unakekelo lwempilo,,,,,,,kunakekelwa ngekwetemphilo,,,,,itjhejo lezamaphilo,,,,tlhokomeloboitekanelo,tlhokomelopholo,,,,,tlhokomelo ya maphelo,,,,,,tlhokomelo ya bophelo,,,,,,,ndondolo ya mutakalo,ndondolamutakalo,,,,,,,,nhlayiso wa rihanyu,,,
dsac_multi_hiv_00212,health-care provider,health provider,,,,,,,gesondheidsorg-verskaffer,gesondheidsorg-voorsiener,,,,,umsebenzi wezempilo,umnakekeli wezempilo,,,,umsebenzi wezempilo,unompilo,,,,,,,umhlengi wetemphilo,umnakekeli wetemphilo,,,,umtjheji wezamaphilo,,,,motlamedipholo,modiredipholo,motlamedi-tlhokomelopholo,,,,moabatlhokomelo ya maphelo,,,,,,mohlokomedi wa bophelo,,,,,,,mushumeli wa zwa mutakalo,,,,,,,,,munyiki wa nhlayiso wa rihanyu,,,
dsac_multi_hiv_00213,health facility,,,,,,,,gesondheidsinstelling,gesondheidsfasiliteit,,,,,isikhungo sezempilo,,,,,iziko lezempilo,,,,,,,,insita yetemphilo,,,,,umtholapilo,itliniki,,,lefelotlamelo-boitekanelo,lefelotlamelopholo,,,,,lefelo la tša maphelo,lefelokalafi,,,,,setsi sa tsa bophelo,,,,,,,tshiimiswa tsha zwa mutakalo,,,,,,,,,ndhawu ya vutshunguri,ndhawu ya rihanyu,,
dsac_multi_hiv_00214,health worker,health-care worker,,,,,,,gesondheidswerker,gesondheidsorgwerker,,,,,umhlinzeki wezempilo,,,,,umsebenzi ngezempilo,,,,,,,,sisebenti setemphilo,,,,,isisebenzi sezamaphilo,,,,motlamelaboitekanelo,motlamedipholo,modiredipholo,,,,modiredi wa maphelo,,,,,,mosebeletsi wa tsa bophelo,,,,,,,mushumeli wa zwa mutakalo,,,,,,,,,mutirhi wa swa rihanyu,,,
dsac_multi_hiv_00215,healthy living,healthy lifestyle,,,,,,,gesonde leefwyse,gesonde leefstyl,,,,,indlela yokuphila enempilo,indlela enhle yokuphila,,,,indlela yokuphila kakuhle,ukulandela indlela elungileyo yokuphila,indlela yokuhlala ngokuphilileyo,,,,,,kutinakekela,kutiphatsa kahle ngekwemphilo,kuphila ngendlela lekahle,,,indlela yokuphila kuhle,,,,mokgwatsheloitekanelo,,,,,,mokgwa wo mobotse wa maphelo,,,,,,bophelo bo botle,ho phela hantle,,,,,,matshilelekwao a mutakalo,,,,,,,,,rihanyu lerinene,mahanyelo lamanene,,
dsac_multi_hiv_00216,heat-treated breast milk,,,,,,,,hittebehandelde borsmelk,hittebehandelde moedersmelk,,,,,ubisi lwebele olubilisiwe,,,,,ubisi lwebele olubilisiweyo,,,,,,,,lubisi lwelibele lolufutfunyetiwe,,,,,umkghatho obilisiweko,,,,mekgatho e e apeilweng,,,,,,matutu a go ruthetšwa,mekgato ya go ruthetšwa,,,,,lebese la letswele le futhumaditsweng,lebese la mma le futhumaditsweng,,,,,,mikando yo vhiliswaho,,,,,,,,,mafi yo virisiwa,mafi yo kufumetiwa,,
dsac_multi_hiv_00217,heavy petting,,,,,,,,warm vryery,hygvryery,,,,,ukuwotawotana,ukubhucabhucana,,,,ukuphatha-phathana okukwiqondo eliphezulu,,,,,,,,kukhanukana ngekuphutsatana,,,,,iwumano lalano,,,,phoraphoranokgolo,,,,,,go totedišana ka go phopholana <Vulgar>,,,,,,ho tsosetsa,ho qhanyedisa,ho lakadisa,,,,,u farafarana lwo kalulaho,,,,,,,,,khomakhomana,mbambambambana,,
dsac_multi_hiv_00218,hepatitis,,,,,,,,hepatitis,lewerontsteking,,,,,isifo sesibindi,,,,,isifo sesibindi,ihephathayithisi,,,,,,,ihephathayithisi,sifo sesibindzi,,,,isifo sesibindi,ihephathayithisi,,,bolwetse jwa sebete,hephathaitisi,,,,,hephathaithisi,go ruruga ga sebete,,,,,lefu la sebete,,,,,,,hephathaithisi,,,,,,,,,vuvabyi bya xivindzi,,,
dsac_multi_hiv_00219,hepatitis virus,,,,,,,,hepatitisvirus,,,,,,igciwane elibanga isifo sesibindi,,,,,intsholongwane ebangela isifo sesibindi,intsholongwane ebangela ihephathayithisi,,,,,,,ivayirasi yehephathayithisi,ivayirasi yesifo sesibindzi,,,,ingogwana yesifo sesibindi,ingogwana yehephathayithisi,,,mogare wa bolwetse jwa sebete,mogare wa hephathaitisi,,,,,baerase ya hephathaithisi,kokwanatlhoko ya go ruruga ga sebete,,,,,kokwanahloko ya lefu la sebete,,,,,,,vairasi ya hephathaithisi,,,,,,,,,xitsongwatsongwana xa vuvabyi bya xivindzi,,,
dsac_multi_hiv_00220,herpes,,,,,,,,herpes,,,,,,isifo samapatshazi esikhumbeni,uhlobo lwesifo sesikhumba,,,,ihephisi,,,,,,,,emachuchumba,ihephisi,,,,amatjhatjhazi,,,,lerophi,,,,,,hephise,,,,,,hephisi,,,,,,,hephisi,,,,,,,,,marhukubya,,,
dsac_multi_hiv_00221,herpes zoster,shingles,,,,,,,herpes zoster,gordelroos,,,,,ibhande,ishingilisi,,,,isifo esibuhlungu sesikhumba esibakho naphi na emzimbeni,ibhanti,,,,,,,libhande,emashingilisi,,,,ibhande,,,,hephisi ya bogwata,bogwatathapo,lerophisika,,,,hephise ya dišwana tša go tšhatšhamela,,,,,,lebanta,,,,,,,hephisi zusita,maswavhusiku,,,,,,,,vurhukubya,,,
dsac_multi_hiv_00222,heterosexual n.,,,,,,,,heteroseksueel,,,,,,umuntu onobulili obuqondile,,,,,umntu othanda abantu abanesini esingafaniyo nesakhe,,,,,,,,kutsandzana kwebebulili lobehlukene,,,,,othanda abangasibulili bakhe,ozwana nabangasibulili bakhe,,,mongokwabongsele,,,,,,wa go kgahlwa ke wa bong bja go fapana le bja gagwe,,,,,,motho ya ratang ba bong bosele,,,,,,,vhufunambeuiṅwe,,,,,,,,,murhandzarimbewufularha,murhandzarimbewurin’wana,,
dsac_multi_hiv_00223,heterosexual adj.,,,,,,,,heteroseksueel,,,,,,okobulili obuqondile,,,,,ukuthanda abantu abanesini esingafaniyo nesakho,,,,,,,,-kwekutsandzana kwebebulili lobehlukene,,,,,-thanda abangasibulili bakho,-zwana nabangasibulili bakho,,,-ngokwangbongsele,,,,,,mokgahlwa ke wa bong bja go fapana le bja gagwe,,,,,,ho rata ba bong bosele,,,,,,,funaho mbeuiṅwe,,,,,,,,,vurhandzarimbewufularha,ku navela vanhu va rimbewufularha,,
dsac_multi_hiv_00224,heterosexual intercourse,,,,,,,,heteroseksuele omgang,,,,,,ukubhebhana kwabanobulili obuqondile,,,,,ulalano ngabantu abasini singafaniyo,ulwabelwano ngesondo ngabantu abasini singafaniyo,,,,,,,kulalana kwalomdvuna nalomsikati,,,,,ukulalana okujayelekileko,ukulalana kwabobulili obungafaniko,,,thobalano,nyokano,,,,,thobalano ya bong bjo sa swanego,,,,,,ho fana dikobo ha monna le mosadi,motabo wa monna le mosadi,thobalano ya monna le mosadi,,,,,ndalano ya vhathu vha mbeu yo fhambanaho <Vulgar>,u nyovhana ha mbeu dzo fhambanaho <Vulgar>,vhudzekani ha mbeu dzo fhambanaho <Vulgar>,,,,,,,ku kundzana na munhu wa rimbewufularha <Vulgar>,ku etlelana na munhu wa rimbewufularha,ku ya emasangwini na munhu wa rimbewufularha,
dsac_multi_hiv_00225,high-risk behaviour,,,,,,,,hoërisikogedrag,,,,,,ukuziphatha okunobungozi,ukuziphatha budedengu,,,,ukuziphatha kakubi,ukuziphatha dlakadlaka,ukuzibeka emngciphekweni,ukungazikhathaleli,,,,,kutiphatsa lokuyingoti ngetemacansi,kungatiphatsi kahle ngekwemacansi,,,,ukungazitjheji kezomseme,ukuziliselela kezomseme,ukuzihloboka kezomseme,,boaka,bootswa,bofebe,,,,boitshwarahlephi,maitshwaro a kotsi,,,,,boitshwaro bo kotsi haholo,,,,,,,vhuḓifari ha khombo,,,,,,,,,matikhomelo yo tisa nxungeto,,,
dsac_multi_hiv_00226,HIV <Acronym>,human immunodeficiency virus <Full form>,Aids virus <Not recommended>,,,,,,MIV <Acronym>,menslike immuniteitsgebreksvirus <Full form>,menslike immunogebreksvirus <Full form>,vigsvirus <Not recommended>,,,igciwane lesandulelangculazi,,,,,intsholongwane kagawulayo,i-HIV,itshayivi,,,,,,I-HIV,sandvulelangculazi,,,,umbulalasihlangu obangela intumbantonga,i-HIV,,,lebolelamading HIV,mogare -tlhaelotshouto ya motho,HIV,,,,kokwanatlhoko ya AIDS,kokwanatlhoko ya go fokotša mašole a mmele mo mothong,baerase ya phamokate,baerase ya sephamola,HIV,,HIV <Acronym>,tshwaetso e hlaselang tshireletso,,,,,,vairasi i kulaho nungo dza maswole,tshitzhili tsha Eidzi,,,,,,,,XIMPASA,xitsongwatsongwanampalansawuto,,
dsac_multi_hiv_00227,HIV and Aids <Not recommended> <preferably use HIV and Aids>,,,,,,,,MIV/vigs <Not recommended> <gebruik verkieslik MIV en vigs>,,,,,,igciwane lesandulelangculazi / ingculazi,,,,,ugawulayo nentsholongwane yakhe,i-HIV ne-AIDS,itshayivi ne-AIDS,,,,,,sandvulelangculazi nengculazi,i-HIV and Aids,,,,i-HIV and Aids,,,,lebolelamading,mogare-tlhaelotshouto ya motho,HIV AND AIDS,,,,HIV AND AIDS,,,,,,HIV AND AIDS,,,,,,,HIV/ na Eidzi,,,,,,,,,HIV AND AIDS,,,
dsac_multi_hiv_00228,HIV-associated disease,,,,,,,,MIV-geassosieerde siekte,,,,,,isifo esihambisana negciwane lesandulelangculazi,,,,,isifo esayanyaniswa nentsholongwane kagawulayo,isifo esayanyaniswa ne-HIV,isifo esayanyaniswa netshayivi,,,,,,sifo lesihambelana nesandvulelangculazi,sifo lesihambisana nesandvulelangculazi,,,,ubulwele obuhlobene ne-HIV,ubulwele obubamba umuntu onombulalasihlangu nonganawo,,,malwetsekamano le lebolelamading,malwetsekamano le HIV,,,,,bolwetši bja go amana le HIV,,,,,,lefu le amangwang le HIV,,,,,,,vhulwadzevhuelana na HIV,,,,,,,,,vuvabyi byo yelana na XIMPASA,vuvabyi byo fambelana na XIMPASA,,
dsac_multi_hiv_00229,HIV-infected person,,,,,,,,MIV-besmette persoon,MIV-geïnfekteerde persoon,,,,,umuntu osengenwe igciwane lesandulelangculazi,,,,,umntu onentsholongwane kagawulayo,umntu one-HIV,umntu onetshayivi,,,,,,umuntfu lonesandvulelangculazi,,,,,umuntu onombulalasihlangu,,,,motshwaediwa wa HIV,motshwaediwa wa lebolelamading,,,,,motho yoo a feteditšwego ka HIV,motho yoo a nago le HIV,,,,,motho ya tshwaeditsweng ke HIV,,,,,,,mukavhiwa nga HIV,,,,,,,,,munhu loyi a nga na XIMPASA,,,
dsac_multi_hiv_00230,HIV infection,,,,,,,,MIV-besmetting,MIV-infektering,,,,,ukungenwa yigciwane lesandulelangculazi,,,,,usuleleko lwentsholongwane kagawulayo,usuleleko lwe-HIV,usuleleko lwetshayivi,,,,,,kungenwa yi-HIV,kungenwa sandvulelangculazi,,,,ukungenwa mbulalasihlangu,,,,tshwaetso ya HIV,tshwaetso ya lebolelamading,,,,,phetetšo ya HIV,,,,,,tshwaetso ya HIV,,,,,,,u kavhiwa nga HIV,,,,,,,,,ntlulelo wa XIMPASA,nghenelo wa XIMPASA,,
dsac_multi_hiv_00231,HIV negative,,,,,,,,MIV-negatief,,,,,,ukungabi negciwane lesandulelangculazi,,,,,ukungabi nantsholongwane kagawulayo,ukungabi na-HIV,ukungabi natshayivi,,,,,,-ngabi neligciwane le-HIV,-ngabi nesandvulelangculazi,,,,-nganambulalasihlangu,-ngana HIV,,,tlhoka- HIV,tlhoka lebolelamading,,,,,go se be le HIV,,,,,,ho hloka HIV,,,,,,,u sa vha na HIV,HIV negethivi,,,,,,,,nkaXIMPASA,ku pfumala XIMPASA,,
dsac_multi_hiv_00232,HIV-negative result,,,,,,,,MIV-negatiewe uitslag,,,,,,umphumela wokungabi negciwane lesandulelangculazi,,,,,isiphumo esibonisa ukungabi nayo intsholongwane kagawulayo,isiphumo esibonisa ukungabi nayo i-HIV,isiphumo esibonisa ukungabi nayo itshayivi,,,,,,umphumela lobonisa kungabi neligciwane le-HIV,longenaligciwane le-HIV,,,,imiphumela enganambulalasihlangu,,,,dipholotlhoka - HIV,dipholotlhoka lebolelamading,,,,,dipoelo tša go se be le HIV,,,,,,sephetho sa ho hloka HIV,,,,,,,mvelelo ya u sa vha na HIV,mvelelo ya u vha HIV negethivi,,,,,,,,mbuyelo wo va hava HIV,mbuyelo wo kala XIMPASA,mbuyelo wo pfumala XIMPASA,
dsac_multi_hiv_00233,HIV positive,,,,,,,,MIV-positief,,,,,,ukuba negciwane lesandulelangculazi,,,,,ukuba nentsholongwane kagawulayo,ukuba ne-HIV,ukuba netshayivi,,,,,,-neligciwane i-HIV,-ne-HIV,,,,ukuba nombulalasihlangu,ukuba ne-HIV,,,mo na le lebolelamading,mo na le - HIV,,,,,go ba le HIV,,,,,,ho ba le HIV,,,,,,,u vha na HIV,HIV posethivi,,,,,,,,ku va na XIMPASA,,,
dsac_multi_hiv_00234,HIV-positive result,,,,,,,,MIV-positiewe uitslag,,,,,,umphumela wokuba negciwane lesandulelangculazi,,,,,isiphumo esibonisa ukuba nentsholongwane kagawulayo,isiphumo esibonisa ukuba ne-HIV,isiphumo esibonisa ukuba netshayivi,,,,,,umphumela lobonisa kuba neligciwane i-HIV,,,,,umphumela otjengisa ukuba nombulalasihlangu,umphumela otjengisa ukuba ne-HIV,,,dipholotshupo lebolelamading,dipholotshupo - HIV,,,,,dipoelo tša go ba le HIV,,,,,,sephetho sa ho ba le HIV,,,,,,,mvelelo ya u vha na HIV,mvelelo ya u vha HIV phosethivi,,,,,,,,mbuyelo wo va na XIMPASA,,,
dsac_multi_hiv_00235,HIV-related disease,,,,,,,,MIV-verwante siekte,,,,,,isifo esihlobene negciwane lesandulelangculazi,,,,,isifo esinxulumene nentsholongwane kagawulayo,isifo esinxulumene ne-HIV,isifo esinxulumene netshayivi,,,,,,sifo lesihlobene nesandvulelangculazi,,,,,ubulwele obukhambelana nombulalasihlangu,ubulwele obukhambelana ne-HIV,,,bolwetsekamano le lebolelamading,bolwetsekamano le HIV,,,,,bolwetši bja go amana le HIV,,,,,,lefu le tsamaisanang le HIV,,,,,,,vhulwadze vhu elana na HIV,,,,,,,,,vuvabyi byo yelana na XIMPASA,vuvabyi byo fambelana na XIMPASA,,
dsac_multi_hiv_00236,HIV status,,,,,,,,MIV-status,status,,,,,isimo somuntu ngesandulelangculazi,ukwazi ngesimo sakho nge-HIV,,,,isimo malunga nentsholongwane kagawulayo,isimo malunga ne-HIV,isimo malunga netshayivi,imo mayela yentsholongwane kagawulayo,imo mayela ne-HIV,imo mayela netshayivi,,,simo mayelana nesandvulelangculazi,,,,,ubujamo bombulalasihlangu,ubujamo be-HIV,,,seemo sa lebolelamading,seemo sa HIV,,,,,maemo mabapi le HIV,,,,,,boemo ba HIV,,,,,,,tshiimo tsha HIV,,,,,,,,,xiyimo xa XIMPASA,,,
dsac_multi_hiv_00237,HIV test,Aids test <Not recommended>,,,,,,,MIV-toets,vigstoets,,,,,ukuhlolela igciwane lesandulelangculazi,,,,,uvavanyo lwentsholongwane kagawulayo,uvavanyo lwe-HIV,uvavanyo lwetshayivi,,,,,,luhlolo lwe-HIV,luhlolo lwesandvulelangculazi,,,,ihlahlubo yombulalasihlangu,ihlahlubo ye-HIV,,,tekolelo ya lebolelamading,tlhatlhobelo ya HIV,,,,,teko ya AIDS,teko ya phamokate,teko ya sephamola,teko ya twatši ya HIV,,,teko ya HIV,,,,,,,ndingo ya Eidzi,ndingo ya HIV,,,,,,,,nkambelo wa XIMPASA,,,
dsac_multi_hiv_00238,home-based care,,,,,,,,tuisversorging,tuissorg,tuisgebaseerde versorging,,,,ukunakekelwa ekhaya,,,,,ukongelwa ekhaya,unyango olwenzelwa ekhaya,,,,,,,lunakekelo ekhaya,,,,,itjhejo lekhaya,,,,tlhokomeloselegae,,,,,,tlhokomelo ya ka gae,,,,,,tlhokomelo ya bakudi lapeng,,,,,,,ndondolo ya hayani,,,,,,,,,nhlayiso wa le kaya,,,
dsac_multi_hiv_00239,home test kit <see also self-testing>,self-test kit,,,,,,,selftoetser,tuistoetsstel,,,,,izinsizakuhlola igciwane lesandulelangculazi ekhaya,,,,,izixhobo zokuzivavanya ekhaya,,,,,,,,emathulusi ekuhlola ligciwane lesandvulelangculazi ekhaya,,,,,iinsetjenziswa zokuzihlolela ekhaya,,,,ditlamelo tsa itlhatlhobo,,,,,,setlabeloteko sa ka gae sa go itlhahloba,setlabakeloteko sa ka gae,,,,,sesebediswa sa ho itlhahlobela HIV lapeng,,,,,,,khithi ya vhuḓilingi,khithi ya vhuḓiṱoli,,,,,,,,switirhisiwa swa nkambelo swa le kaya,,,
dsac_multi_hiv_00240,homosexual n.,gay n.,,,,,,,homoseksueel,gay,,,,,isitabani,,,,,umntu othandana nomntu onesini esinye nesakhe,isitabane <Derogatory>,,,,,,,sitabane lesidvuna,,,,,isitabana esiduna <Derogatory>,,,,mongokwabongtshwanang,kei,,,,,wa go kgwahlwa goba go robalana le wa bong bja gagwe,kgalamatona,tonankatshadi,bongpedi,pholotshadi,,letipa,setabane,,,,,,munnamutamambeungae,gei,geyi,,,,,,,xitavana,,,
dsac_multi_hiv_00241,hospice {hospital},,,,,,,,hospies,hospitium,,,,,isibhedlela sokunakekela abagulela ukufa,ikhaya lokunakekela abagulela ukufa,indawo yabagula kakhulu,,,ikhaya lokukhathalela abasekhukweni lokufa,iziko lokukhathalela abagulela ukufa,ikhaya lokukhathalela abalele ngandletyananye,iziko lokukhathalela abalele ngandletyananye,,,,,sibhedlela salabagula kakhulu,sikhungo salabagula kakhulu,ihospisi,,,elindelakufa,ihospisi,,,kokelo ya babakwalebadimo,,,,,,bookelo bja balwetši ba go lwalela go hlokofala,lefelo la go hlokomela balwetši bao ba lego kgauswi le go hlokofala,,,,,hosepese,tlhokomelong ya bakudi ba hlobaetsang,,,,,,hosipisi,,,,,,,,,vuhlayiselo bya vanhu lava vabyaka ngopfu,xibedhlele xa vanhu lava vabyaka ngopfu,,
dsac_multi_hiv_00242,hospice {system},,,,,,,,hospies,,,,,,uhlelo lokunakekela abagulela ukufa,,,,,inkqubo yokukhathalela abasekhukweni lokufa,inkqubo yokukhathalela abagulela ukufa,inkqubo yokukhathalela abalele ngandletyananye,,,,,,luhlelo lwekunakekela labagula kakhulu,,,,,irherhotlhogomelo labagulela ukufa,,,,kôkô ya babakwalebadimo,,,,,,lenaneo la setšhaba la tlhokomelo ya balwetši ba go lwalela go hlokofala,,,,,,tlhokomelo ya bakudi ba hlobaetsang,,,,,,,maitele a hosipisi,,,,,,,,,vuhlayiselo ya vanhu lava vabyaka ngopfu,,,
dsac_multi_hiv_00243,hospital,,,,,,,,hospitaal,,,,,,isibhedlela,,,,,isibhedlele,,,,,,,,sibhedlela,,,,,isibhedlela,,,,sepatale,kokelo,sepetlele,,,,bookelo,sepetlele,,,,,sepetlele,,,,,,,tshibadela,vhuongelo,,,,,,,,xibedhlele,,,
dsac_multi_hiv_00244,hospitalize,,,,,,,,hospitaliseer,,,,,,ukulalisa esibhedlela,,,,,ukulaliswa esibhedlele,,,,,,,,lalisa esibhedlela,,,,,-lalisa esibhedlela,,,,thobadiwakokelong,ladiwa mo bookelong,robadiwa mo kokelong,,,,robatša bookelong,robatša sepetlele,,,,,-kena bookelong,-robatsa sepetlele,,,,,,u valelwa vhuongeloni,u valelwa tshibadela,,,,,,,,ku etlerisiwa exibedhlele,ku latiwa exibedhlele,,
dsac_multi_hiv_00245,hug n.,,,,,,,,druk <gewoonlik drukkie>,omhelsing,,,,,ukuwola,ukuhaga,,,,ukwanga,,,,,,,,gona,,,,,ukugona,ukutjhuba,,,tlamparela,,,,,,gokara,gokarela,,,,,-kopa,-haka,,,,,,u kuvhatedza,,,,,,,,,vukarha,,,
dsac_multi_hiv_00246,human rights,,,,,,,,menseregte,,,,,,amalungelo esintu,amalungelo abantu,,,,amalungelo oluntu,,,,,,,,emalungelo eluntfu,,,,,amalungelo wobuntu,,,,ditshwanelo tsa botho,,,,,,ditokelo tša botho,,,,,,ditokelo tsa botho,,,,,,,pfanelo dza vhathu,,,,,,,,,timfanelo ta ximunhu,,,
dsac_multi_hiv_00247,hygiene,,,,,,,,higiëne,,,,,,inhlanzeko,,,,,ezempilo,ucoceko,,,,,,,tekuhlanteka,,,,,zehlanzeko,zepilo,,,bophelophepa,,,,,,tlhwekišo,,,,,,tlhokomelo ya mmele,,,,,,,ndondolamutakalo,,,,,,,,,ntivorihanyu,,,
dsac_multi_hiv_00248,hypodermic needle,needle,,,,,,,hipodermiese naald,spuitnaald,inspuitnaald,naald,,,inalidi yokujova,,,,,inaliti yokuhlaba phantsi kwesikhumba,inaliti yokutofa phantsi kwesikhumba,inaliti,,,,,,inyalitsi yekujova,inyalitsi yemjovo,,,,inalidi yokuhlaba,inalidi,,,lomao,,,,,,tšhwaana,lemao,nalete,,,,nale ya letlalo,ente,,,,,,ṋeleṱe,,,,,,,,,nereta yo tlhavela,nayiti yo tlhavela,,
dsac_multi_hiv_00249,hypodermic syringe,syringe,,,,,,,hipodermiese spuit,onderhuidse spuit,,,,,umjovo,isirinji,,,,isixhobo esithwala iyeza lenaliti yaphantsi kwesikhumba,isirinji,isitofu,,,,,,isirinji,sifutsamjovo,,,,isirinji,isipeyidi,,,sirinje,,,,,,sepeiti sa tšhwaana,sepeiti sa lemao,sepeiti sa nalete,,,,sepeiti,serinji,,,,,,sirinzhi,,,,,,,,,xitlhaveti,sirinji I,,
dsac_multi_hiv_00250,immune-boosting therapy,,,,,,,,immuniteitsversterkende terapie,immunoversterkende terapie,immuunversterkende terapie,,,,uhlelo lokukhuthaza amasosha omzimba,,,,,unyango lokuvuselela amajoni omzimba,,,,,,,,umutsi wekuvuselela kusawoteka kwemtimba,umutsi wekuvuselela emasotja emtimba,,,,isizo elinikelelwa ukuvuselela umzimba,,,,kalafokoketsatshouto,,,,,,kalafi ya go matlafatša mašole a mmele,,,,,,kalafo ya ho matlafatsa masole a mmele,,,,,,,dzilafhonyingamaswole,,,,,,,,,matshungulelo yo nyika masocha ya miri matimba,matshungulelo ya nsawutiso,,
dsac_multi_hiv_00251,immune deficiency,immunodeficiency,,,,,,,immuniteitsgebrek,immunogebrek,immuungebrek,,,,ukungabi namandla kwezivikelimzimba,,,,,ukungabi nakuzikhusela komzimba,ukungasebenzi kakuhle kwamajoni omzimba,,,,,,,kungabi nekusawoteka kwemtimba,kuncipha kwekusawoteka kwemtimba,,,,itlhayelo levikelomzimba,,,,tlhaelotshouto,,,,,,tlhaelelo ya mašole a mmele,,,,,,kgaello ya boitshireletso ba mmele,kgaello ya masole a mmele,,,,,,phungudzeo ya maswole,,,,,,,,,mpalansawuto,ntsandzansawuto,,
dsac_multi_hiv_00252,immune status,,,,,,,,immuniteitstatus,immunostatus,immuunstatus,,,,isimo sokusebenza kwamasosha omzimba,,,,,isimo sokusebenza kwamajoni omzimba,,,,,,,,simo sekusawoteka,,,,,ubujamo bevikelomzimba,,,,kemotshouto,seemotshouto,,,,,seemo mabapi le mašole a mmele,,,,,,maemo a masole a mmele,maemo a boitshireletso ba mmele,,,,,,tshiimo tsha maswole,,,,,,,,,xiyimo xa nsawutiso,,,
