id,eng__001,eng__002,eng__003,eng__004,eng__005,eng__006,eng__007,eng__008,Sesotho__-,Setswana__-,Syonym__-,Tshivenda__-,afr__001,afr__002,afr__003,afr__004,afr__005,afr__006,nde__001,nde__002,nde__003,nde__004,nso__001,nso__002,nso__003,nso__004,nso__005,nso__006,nso__007,nso__008,sot__-,sot__001,sot__002,sot__003,sot__004,sot__005,sot__006,sot__007,ssw__001,ssw__002,ssw__003,ssw__004,ssw__005,tsn__001,tsn__002,tsn__003,tsn__004,tsn__005,tsn__006,tso__001,tso__002,tso__003,tso__004,tso__005,tso__006,tso__007,ven__001,ven__002,ven__003,ven__004,ven__005,ven__006,ven__007,ven__008,ven__009,xho__001,xho__002,xho__003,xho__004,xho__005,xho__006,xho__007,xho__008,zul__001,zul__002,zul__003,zul__004,zul__005
dsac_ns_nguni_00512,crane,,,,,,,,,,,,hyskraan,,,,,,ikhreyini,umagugana,,,,,,,,,,,,,,,,,,,siphakamisi,,,,,,,,,,,,,,,,,,,,,,,,,,,isilenge,,,,,,,,unkaxa,umboko,isicakuli,,
dsac_ns_nguni_00513,crank,,,,,,,,,,,,krukstaaf,,,,,,umkrenko,,,,,,,,,,,,,,,,,,,,umkhrenko,,,,,,,,,,,,,,,,,,,,,,,,,,,umphambo wokujija,umqheba wokujija,,,,,,,isigwedlo,,,,
dsac_ns_nguni_00514,crank mechanism,,,,,,,,,,,,krukmeganisme,,,,,,isikrenkiso,,,,,,,,,,,,,,,,,,,,sigwedlo semkhrenko,,,,,,,,,,,,,,,,,,,,,,,,,,,intsebenzo yomphambo,intsebenzo yomqheba,,,,,,,isigwedli,,,,
dsac_ns_nguni_00515,cream of tartar,,,,,,,,,,,,kremetart,,,,,,ikrimatata,,,,,,,,,,,,,,,,,,,,sitsambisi,,,,,,,,,,,,,,,,,,,,,,,,,,,isidambisi,,,,,,,,isithambisi,,,,
dsac_ns_nguni_00516,crease n.,,,,,,,,,,,,kreukel,,,,,,itjhwabano,,,,,,,,,,,,,,,,,,,,umgedla,,,,,,,,,,,,,,,,,,,,,,,,,,,ukushwabana,amanya,imibimbi,,,,,,umqolo,umugqa,umgedlo,,
dsac_ns_nguni_00517,creature,,,,,,,,,,,,skepsel,,,,,,isidalwa,,,,,,,,,,,,,,,,,,,,sidalwa,,,,,,,,,,,,,,,,,,,,,,,,,,,isidalwa,,,,,,,,isidalwa,,,,
dsac_ns_nguni_00518,cricket,,,,,,,,,,,,kriek,,,,,,utsiritsiri,uqoqomela,,,,,,,,,,,,,,,,,,,inyekevu,,,,,,,,,,,,,,,,,,,,,,,,,,,inyenzane,ikritsi,,,,,,,isihlonono,,,,
dsac_ns_nguni_00519,criterion,,,,,,,,,,,,kriterium,maatstaf,,,,,indlela,,,,,,,,,,,,,,,,,,,,simisomgomo,,,,,,,,,,,,,,,,,,,,,,,,,,,umgaqo,isikhokelo,uphawu,,,,,,yindlela yokwenza,,,,
dsac_ns_nguni_00520,croak n.,,,,,,,,,,,,kwaak,,,,,,irhwarhwazo,,,,,,,,,,,,,,,,,,,,umsindvo sicoco,,,,,,,,,,,,,,,,,,,,,,,,,,,ingxokozelo,,,,,,,,ukukhala kwexoxo,ukukhala kwesele,,,
dsac_ns_nguni_00521,crochet,,,,,,,,,,,,hekel,,,,,,ukukorotjha,,,,,,,,,,,,,,,,,,,,kukolosha,,,,,,,,,,,,,,,,,,,,,,,,,,,ukuluka,,,,,,,,ukukhilosha,,,,
dsac_ns_nguni_00522,crocodile,,,,,,,,,,,,krokodil,,,,,,igulukudela,ingwenya,,,,,,,,,,,,,,,,,,,ingwenya,,,,,,,,,,,,,,,,,,,,,,,,,,,ingwenya,,,,,,,,ingwenya,,,,
dsac_ns_nguni_00523,crop n. {e.g. wheat},,,,,,,,,,,,gewas,,,,,,isivuno,,,,,,,,,,,,,,,,,,,,sitjalo,silimo,,,,,,,,,,,,,,,,,,,,,,,,,,isivuno,isilimo,,,,,,,isitshalo,,,,
dsac_ns_nguni_00524,crop n. {bird’s gullet},,,,,,,,,,,,krop,,,,,,ingwili,,,,,,,,,,,,,,,,,,,,sikhikhila,,,,,,,,,,,,,,,,,,,,,,,,,,,indlela,,,,,,,,isikhikhila,isikikila,,,
dsac_ns_nguni_00525,cross beam,,,,,,,,,,,,dwarsbalk,,,,,,umsebe ovundlako,,,,,,,,,,,,,,,,,,,,libhaluko,,,,,,,,,,,,,,,,,,,,,,,,,,,umqobo onqamlezileyo,umqadi onqamlezileyo,,,,,,,umgoqo,,,,
dsac_ns_nguni_00526,cross-section,,,,,,,,,,,,dwarsdeursnit,,,,,,ingcenye evundlako,,,,,,,,,,,,,,,,,,,,incenyebhukula,,,,,,,,,,,,,,,,,,,,,,,,,,,ucando ngokunqamlezileyo,ukusika ngokunqamlezileyo,,,,,,,umgamanxo,,,,
dsac_ns_nguni_00527,crow v.,,,,,,,,,,,,kraai,,,,,,lila njengomqude,,,,,,,,,,,,,,,,,,,,kikiliga,,,,,,,,,,,,,,,,,,,,,,,,,,,khonya,khala,,,,,,,-kikiliga,,,,
dsac_ns_nguni_00528,crown,,,,,,,,,,,,kroon,,,,,,isihlohlo,,,,,,,,,,,,,,,,,,,,umchele,,,,,,,,,,,,,,,,,,,,,,,,,,,umphezulu,,,,,,,,umqhele,,,,
dsac_ns_nguni_00529,crude oil,,,,,,,,,,,,ru-olie,,,,,,i-oli ehlaza,,,,,,,,,,,,,,,,,,,,oyela longakahlutwa,,,,,,,,,,,,,,,,,,,,,,,,,,,ioyile ekrwada,,,,,,,,uwoyela ongahluziwe,,,,
dsac_ns_nguni_00530,cruising speed,,,,,,,,,,,,togsnheid,,,,,,ibelo lokuzigedla,,,,,,,,,,,,,,,,,,,,litubane lelemukelekile,,,,,,,,,,,,,,,,,,,,,,,,,,,isantya esithuthuzelayo,isantya esimnandi,,,,,,,ijubane elisezingeni,,,,
dsac_ns_nguni_00531,crush v.,,,,,,,,,,,,vergruis,,,,,,pitliza,fihliza,,,,,,,,,,,,,,,,,,,gandza,sitila,fohlota,,,,,,,,,,,,,,,,,,,,,,,,,graya,cumza,,,,,,,-gaya,-gqula,-qotha,,
dsac_ns_nguni_00532,crushed grain,,,,,,,,,,,,gebreekte graan,,,,,,ithoro esiliweko,,,,,,,,,,,,,,,,,,,,luhlavu lolusiliwe,,,,,,,,,,,,,,,,,,,,,,,,,,,umgrayo,,,,,,,,impuphu,,,,
dsac_ns_nguni_00533,crushed mealies,,,,,,,,,,,,mieliegruis,,,,,,isiphila esisiliweko,,,,,,,,,,,,,,,,,,,,liheleyisi,,,,,,,,,,,,,,,,,,,,,,,,,,,umgrayo,,,,,,,,impuphu yommbila,,,,
dsac_ns_nguni_00534,crust,,,,,,,,,,,,kors,,,,,,isikhokho,,,,,,,,,,,,,,,,,,,,likhekheba,,,,,,,,,,,,,,,,,,,,,,,,,,,isikhoko,uqweqwe,,,,,,,uqweqwe,iqeqeba,ikhekheba,,
dsac_ns_nguni_00535,crustacean,,,,,,,,,,,,skaaldier,,,,,,ikala,,,,,,,,,,,,,,,,,,,,sikhumbalucwecwe,,,,,,,,,,,,,,,,,,,,,,,,,,,isilwanyana esineqokobhe,,,,,,,,okusankalankala,,,,
dsac_ns_nguni_00536,crystal.,,,,,,,,,,,,kristal,,,,,,itsetserana,,,,,,,,,,,,,,,,,,,,ikhristali,inhlayinhlayi,,,,,,,,,,,,,,,,,,,,,,,,,,uhlalutye,,,,,,,,iqhuzwana,inhlayiya,,,
dsac_ns_nguni_00537,crystalline,,,,,,,,,,,,kristalagtig,,,,,,-satsetserana,-neentsetserana,,,,,,,,,,,,,,,,,,,-sanhlayinhlayi,-sakhristali,,,,,,,,,,,,,,,,,,,,,,,,,,elihlalutye,,,,,,,,okusakhuzwana,,,,
dsac_ns_nguni_00538,crystallisation {rock},,,,,,,,,,,,kristallisering,,,,,,ukwakheka kweentsetserana,,,,,,,,,,,,,,,,,,,,kwakheka kwetinhlayinhlayi,,,,,,,,,,,,,,,,,,,,,,,,,,,untlalutyiso,ukwakheka kweentlalutye,,,,,,,ukwenzasatshe,,,,
dsac_ns_nguni_00539,cud,,,,,,,,,,,,herkousel,herkoutjie,,,,,umtjiso,isetjiso,,,,,,,,,,,,,,,,,,,umhlwabulo,,,,,,,,,,,,,,,,,,,,,,,,,,,umetyiso,,,,,,,,umetshiso,umhlwabuso,,,
dsac_ns_nguni_00540,cultivate v.,,,,,,,,,,,,bewerks,,,,,,lima,,,,,,,,,,,,,,,,,,,,lima,,,,,,,,,,,,,,,,,,,,,,,,,,,lima,,,,,,,,-lima,-tshala,,,
dsac_ns_nguni_00541,cultivated land,,,,,,,,,,,,bewerkte grond,verboude grond,,,,,isimu,,,,,,,,,,,,,,,,,,,,insimu lelinyiwe,,,,,,,,,,,,,,,,,,,,,,,,,,,umhlaba olinyiweyo,,,,,,,,insimu,,,,
dsac_ns_nguni_00542,cultivation,,,,,,,,,,,,bewerking,,,,,,ukulima,,,,,,,,,,,,,,,,,,,,kulima,,,,,,,,,,,,,,,,,,,,,,,,,,,ukulima,,,,,,,,ukulima,,,,
dsac_ns_nguni_00543,cupboard,,,,,,,,,,,,kas,,,,,,ikhabhodi,,,,,,,,,,,,,,,,,,,,likhabethe,,,,,,,,,,,,,,,,,,,,,,,,,,,ikhabhathi,,,,,,,,ikhabethe,,,,
dsac_ns_nguni_00544,current {e.g. water and air},,,,,,,,,,,,stroom,,,,,,itlelezo,iphephetho,,,,,,,,,,,,,,,,,,,umsinga,,,,,,,,,,,,,,,,,,,,,,,,,,,umsinga,,,,,,,,umsinga,,,,
dsac_ns_nguni_00545,current {electricity},electric current,,,,,,,,,,,stroom,elektriese stroom,,,,,itlelezomlilo,,,,,,,,,,,,,,,,,,,,umsinga wagezi,,,,,,,,,,,,,,,,,,,,,,,,,,,umsinga wombane,,,,,,,,ukuhamba kwagesi,,,,
dsac_ns_nguni_00546,curve n.,,,,,,,,,,,,draai,,,,,,izombe,ijika,,,,,,,,,,,,,,,,,,,lijika,,,,,,,,,,,,,,,,,,,,,,,,,,,igophe,idolo,idrayi,,,,,,ijika,igobela,igwinci,,
dsac_ns_nguni_00547,curved beak,,,,,,,,,,,,krom bek,,,,,,umlomenyoni onejika,,,,,,,,,,,,,,,,,,,,umlomo wenyoni logobekile,,,,,,,,,,,,,,,,,,,,,,,,,,,umlomo wentaka ogoso,,,,,,,,unoqhwaku ogobile,,,,
dsac_ns_nguni_00548,cushioned paw,,,,,,,,,,,,gekussingde poot,,,,,,idlawu,,,,,,,,,,,,,,,,,,,,sidladlantofontofo,,,,,,,,,,,,,,,,,,,,,,,,,,,ithupha,uthupha,,,,,,,isidladla esintofontofo,,,,
dsac_ns_nguni_00549,cutlery,,,,,,,,,,,,eetgerei,,,,,,izinto zokudla,,,,,,,,,,,,,,,,,,,,tinsitakudla,,,,,,,,,,,,,,,,,,,,,,,,,,,izixhobo zokutya,,,,,,,,izikhali zokudla,izinkezo,,,
dsac_ns_nguni_00550,cutter,,,,,,,,,,,,snyer,,,,,,isisiki,,,,,,,,,,,,,,,,,,,,umjubi,kwekusika,umsiki,kwekujuba,,,,,,,,,,,,,,,,,,,,,,,,umsiki,into yokusika,,,,,,,umsiki,isisiki,,,
dsac_ns_nguni_00551,cutting {plants},slip,,,,,,,,,,,steggie,,,,,,ihlumela,,,,,,,,,,,,,,,,,,,,sitokwana,,,,,,,,,,,,,,,,,,,,,,,,,,,uswazi,,,,,,,,ihlumela,inqumela sitshalo,,,
dsac_ns_nguni_00552,cycle,,,,,,,,,,,,siklus,,,,,,isehlakalomzombe,,,,,,,,,,,,,,,,,,,,umjikeleto,,,,,,,,,,,,,,,,,,,,,,,,,,,umjikelo,,,,,,,,umjikelezo,umzungezo,isikokela,,
dsac_ns_nguni_00553,cylinder,,,,,,,,,,,,silinder,,,,,,isilinda,,,,,,,,,,,,,,,,,,,,isilinda,,,,,,,,,,,,,,,,,,,,,,,,,,,isilinda,,,,,,,,isilinda,umbhonxo,,,
dsac_ns_nguni_00554,cylindrical adj.,,,,,,,,,,,,silindries,,,,,,-sasilinda,,,,,,,,,,,,,,,,,,,,-sasilinda,,,,,,,,,,,,,,,,,,,,,,,,,,,eyisilinda,,,,,,,,okusambhonxo,okusasilinda,,,
dsac_ns_nguni_00555,cylindrical magnet,,,,,,,,,,,,silindriese magneet,,,,,,uzibuthe osasilinda,,,,,,,,,,,,,,,,,,,,tibutse losasilinda,,,,,,,,,,,,,,,,,,,,,,,,,,,umazibuthe oyisilinda,uzibuthe oyisilinda,,,,,,,uzibuthe owumbhonxolozi,,,,
dsac_ns_nguni_00556,dam n.,,,,,,,,,,,,damwal,,,,,,idamu,,,,,,,,,,,,,,,,,,,,lidamu,,,,,,,,,,,,,,,,,,,,,,,,,,,idama,,,,,,,,idamu,,,,
dsac_ns_nguni_00557,dam v.,,,,,,,,,,,,opdam,,,,,,vimba amanzi,khandela amanzi,,,,,,,,,,,,,,,,,,,dama,,,,,,,,,,,,,,,,,,,,,,,,,,,ukwakha idama,,,,,,,,-akha idamu,,,,
dsac_ns_nguni_00558,damage v.,,,,,,,,,,,,verniel,beskadig,,,,,ona,,,,,,,,,,,,,,,,,,,,bhidlita,limata,ona,,,,,,,,,,,,,,,,,,,,,,,,,ukonakalisa,,,,,,,,limaza,onakalisa,,,
dsac_ns_nguni_00559,damp adj.,,,,,,,,,,,,klam,,,,,,-swe,,,,,,,,,,,,,,,,,,,,-butsile,-swakeme,,,,,,,,,,,,,,,,,,,,,,,,,,efumileyo,,,,,,,,okuswakeme,,,,
dsac_ns_nguni_00560,damp ground,,,,,,,,,,,,klam grond,,,,,,indawo eswe,,,,,,,,,,,,,,,,,,,,umncitsi,,,,,,,,,,,,,,,,,,,,,,,,,,,umhlaba ofumileyo,,,,,,,,umhlabathi omanzana,umhlabathi oswakeme,,,
dsac_ns_nguni_00561,dam up,,,,,,,,,,,,opdam,,,,,,khandela amanzi,,,,,,,,,,,,,,,,,,,,kudama,,,,,,,,,,,,,,,,,,,,,,,,,,,ukwakha idama,,,,,,,,ukwakha idamu,,,,
dsac_ns_nguni_00562,dark,,,,,,,,,,,,donker,,,,,,-fipheleko,,,,,,,,,,,,,,,,,,,,-ntima,-mnyama,,,,,,,,,,,,,,,,,,,,,,,,,,mnyama,,,,,,,,mnyama,,,,
dsac_ns_nguni_00563,dassie {term used in the RSA},{animal},hyrax,,,,,,,,,,,das,dassie,,,,,imbila,,,,,,,,,,,,,,,,,,,,imbila,,,,,,,,,,,,,,,,,,,,,,,,,,,imbila,,,,,,,,imbila,,,
dsac_ns_nguni_00564,data {information technology - computers},,,,,,,,,,,,data,,,,,,okunikelweko,idatha,,,,,,,,,,,,,,,,,,,idatha,,,,,,,,,,,,,,,,,,,,,,,,,,,ulwazi oluqokelelweyo,iinkcukacha,uvimba wolwazi,,,,,,umininingo,,,,
dsac_ns_nguni_00565,dead leaf,,,,,,,,,,,,dooie blaar,,,,,,ikari elomileko,,,,,,,,,,,,,,,,,,,,licembe lelomile,,,,,,,,,,,,,,,,,,,,,,,,,,,igqabi elomileyo,,,,,,,,iqabunga elomile,,,,
dsac_ns_nguni_00566,deadly germ,,,,,,,,,,,,dodelike kiem,,,,,,umvunya obulalako,,,,,,,,,,,,,,,,,,,,ligciwane lelibulalako,,,,,,,,,,,,,,,,,,,,,,,,,,,intsholongwane enobungozi,,,,,,,,igciwane elibulalayo,igciwane elinobuthi,,,
dsac_ns_nguni_00567,death,,,,,,,,,,,,dood,,,,,,ukufa,,,,,,,,,,,,,,,,,,,,kufa,,,,,,,,,,,,,,,,,,,,,,,,,,,ukufa,,,,,,,,ukufa,,,,
dsac_ns_nguni_00568,deca,,,,,,,,,,,,deka,,,,,,idekhade,,,,,,,,,,,,,,,,,,,,incenye eshumini,,,,,,,,,,,,,,,,,,,,,,,,,,,ngezishumi,,,,,,,,ngashumi,,,,
dsac_ns_nguni_00569,decade,,,,,,,,,,,,dekade,,,,,,isumiminyaka,itjhumiminyaka,,,,,,,,,,,,,,,,,,,umnyakashumi,,,,,,,,,,,,,,,,,,,,,,,,,,,ishumi leminyaka,,,,,,,,ishuminyaka,,,,
dsac_ns_nguni_00570,decant v.,,,,,,,,,,,,dekanteer,afgiet,,,,,hlelemba,,,,,,,,,,,,,,,,,,,,cenga,,,,,,,,,,,,,,,,,,,,,,,,,,,ukucwenga,,,,,,,,-cwenga,,,,
dsac_ns_nguni_00571,decantation,,,,,,,,,,,,dekantering,afgieting,,,,,ihlelembo,,,,,,,,,,,,,,,,,,,,kucenga,,,,,,,,,,,,,,,,,,,,,,,,,,,ukucwenga,,,,,,,,ukucwenga,,,,
dsac_ns_nguni_00572,decay v.,rot,,,,,,,,,,,verrot,,,,,,bola,onakala,,,,,,,,,,,,,,,,,,,bola,,,,,,,,,,,,,,,,,,,,,,,,,,,ukubola,,,,,,,,-bola,,,,
dsac_ns_nguni_00573,deci,,,,,,,,,,,,desi,,,,,,idesi,,,,,,,,,,,,,,,,,,,,kwelishumi,,,,,,,,,,,,,,,,,,,,,,,,,,,idesimali,,,,,,,,okwe-shumi,,,,
dsac_ns_nguni_00574,deciduous adj.,,,,,,,,,,,,bladwisselend,,,,,,-thintithekako,,,,,,,,,,,,,,,,,,,,-hhohlokako,,,,,,,,,,,,,,,,,,,,,,,,,,,omagqabi avuthulukayo ebusika,,,,,,,,wohlokayo,,,,
dsac_ns_nguni_00575,decode v.,,,,,,,,,,,,dekodeer,,,,,,pepenenisa umtlolo-fihlo,tjhatjhalazisa umtlolo-fihlo,,,,,,,,,,,,,,,,,,,enta kuvakale,vakalisa,,,,,,,,,,,,,,,,,,,,,,,,,,ukuguqula,,,,,,,,-ambula imfihlo,,,,
dsac_ns_nguni_00576,decompose v.,,,,,,,,,,,,ontbind,,,,,,vundisa,,,,,,,,,,,,,,,,,,,,bolisa,vundzisa,,,,,,,,,,,,,,,,,,,,,,,,,,ukubola,,,,,,,,-bolisa,-bola,,,
dsac_ns_nguni_00577,decomposition,,,,,,,,,,,,ontbinding,,,,,,ukuvunda,,,,,,,,,,,,,,,,,,,,kubolisa,kuvundzisa,,,,,,,,,,,,,,,,,,,,,,,,,,ukubola,,,,,,,,ukubolisa,ukubola,,,
dsac_ns_nguni_00578,deflate,,,,,,,,,,,,afblaas,lug uitlaat,,,,,bohla,,,,,,,,,,,,,,,,,,,,mpontjisa,,,,,,,,,,,,,,,,,,,,,,,,,,,ukuhlisa umoya,,,,,,,,-bohlisa,,,,
dsac_ns_nguni_00579,degradable adj.,,,,,,,,,,,,afbreekbaar,,,,,,-onako ngokunganangozi,,,,,,,,,,,,,,,,,,,,-ntjintjekako,,,,,,,,,,,,,,,,,,,,,,,,,,,ezihlelekileyo,,,,,,,,-cozululekayo,,,,
dsac_ns_nguni_00580,degree Celsius <symbol °C>,,,,,,,,,,,,graad Celsius,,,,,,i-digri celsius,,,,,,,,,,,,,,,,,,,,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,iqondo lobushushu nokubanda,,,,,,,,izingakushisa,,,,
dsac_ns_nguni_00581,dehydration,,,,,,,,,,,,ontwatering,dehidrasie,,,,,ukomisa,,,,,,,,,,,,,,,,,,,,komisa,,,,,,,,,,,,,,,,,,,,,,,,,,,ukomisa,,,,,,,,ukuncishelwa amanzi,,,,
dsac_ns_nguni_00582,deliquescent adj.,,,,,,,,,,,,vervloeiend,,,,,,-ncibilikako,,,,,,,,,,,,,,,,,,,,-ncibilikako,,,,,,,,,,,,,,,,,,,,,,,,,,,eba ngamanzi yakudibana nomoya,,,,,,,,-ngancibilika,,,,
dsac_ns_nguni_00583,delivery tube,,,,,,,,,,,,afvoerpypie,,,,,,ithumbusikhambisi,,,,,,,,,,,,,,,,,,,,litfumbu lelidlulisako,,,,,,,,,,,,,,,,,,,,,,,,,,,umbhobho wokuhambisa,,,,,,,,ipayipi,ithumbu,,,
dsac_ns_nguni_00584,density,,,,,,,,,,,,digtheid,,,,,,idensithi,,,,,,,,,,,,,,,,,,,,sisindvomtsamo,idensithi,,,,,,,,,,,,,,,,,,,,,,,,,,ubunzima-mthamo,,,,,,,,isisindomthamo,,,,
dsac_ns_nguni_00585,dentate leaf,,,,,,,,,,,,getande blaar,,,,,,ikari elinamazinyo,,,,,,,,,,,,,,,,,,,,licembe lelihlabako,,,,,,,,,,,,,,,,,,,,,,,,,,,igqabi elinamazinyo,,,,,,,,iqabunga elihlabayo,icembe elihlabayo,,,
dsac_ns_nguni_00586,dentition,,,,,,,,,,,,gebit,,,,,,ihlelomazinyo,,,,,,,,,,,,,,,,,,,,luhlelomatinyo,,,,,,,,,,,,,,,,,,,,,,,,,,,ukuma kwamazinyo,,,,,,,,uhlelomazinyo,,,,
dsac_ns_nguni_00587,deposit n.,,,,,,,,,,,,afsetting,,,,,,inzika,,,,,,,,,,,,,,,,,,,,sitaki,kutakelana,,,,,,,,,,,,,,,,,,,,,,,,,,intlenge,,,,,,,,ukunqwabelana,,,,
dsac_ns_nguni_00588,depth,,,,,,,,,,,,diepte,,,,,,ukudepha,ukutjhinga,,,,,,,,,,,,,,,,,,,kujula,kushona,,,,,,,,,,,,,,,,,,,,,,,,,,ubunzulu,,,,,,,,ukujula,,,,
dsac_ns_nguni_00589,desert,,,,,,,,,,,,woestyn,,,,,,irhalawumba,idezethi,,,,,,,,,,,,,,,,,,,lugwadvule,,,,,,,,,,,,,,,,,,,,,,,,,,,intlango,,,,,,,,ugwadule,,,,
dsac_ns_nguni_00590,design n.,,,,,,,,,,,,ontwerp n.,,,,,,umtlamo,umkhakhanyo,,,,,,,,,,,,,,,,,,,luhlakasimo,umdvwebo,,,,,,,,,,,,,,,,,,,,,,,,,,ukuyila,ukuzoba iplani,umzobo weplani,into eyiliweyo,,,,,umqopho,umdwebo,,,
dsac_ns_nguni_00591,design v.,,,,,,,,,,,,ontwerp v.,,,,,,tlama,khakhanya,,,,,,,,,,,,,,,,,,,dvweba,hlela,,,,,,,,,,,,,,,,,,,,,,,,,,yila,zoba,,,,,,,-qopha,-hlela,-klama,-sika,
dsac_ns_nguni_00592,designer,,,,,,,,,,,,ontwerper,,,,,,umtlami,umkhakhanyi,,,,,,,,,,,,,,,,,,,umhleli,umdvwebi,,,,,,,,,,,,,,,,,,,,,,,,,,umyili,umzobi weplani,,,,,,,umqophi,umdwebi,umsiki,,
dsac_ns_nguni_00593,design process,,,,,,,,,,,,ontwerpproses,,,,,,ikambisomtlamo,,,,,,,,,,,,,,,,,,,,inchubo yeluhlakasimo,,,,,,,,,,,,,,,,,,,,,,,,,,,isenzo sokuyila,,,,,,,,ukuqopha,ukudweba,ukuhlela,ukusika,
dsac_ns_nguni_00594,develop v.,,,,,,,,,,,,ontwikkel,,,,,,khula,khulisa,,,,,,,,,,,,,,,,,,,tfutfukisa,khulisa,,,,,,,,,,,,,,,,,,,,,,,,,,ukukhula,ukukhulisa,,,,,,,-khulisa,-thuthukisa,,,
dsac_ns_nguni_00595,development,,,,,,,,,,,,ontwikkeling,,,,,,ukukhula,,,,,,,,,,,,,,,,,,,,kutfutfuka,kukhula,,,,,,,,,,,,,,,,,,,,,,,,,,ukukhula,,,,,,,,ukukhulisa,ukuthuthukisa,,,
dsac_ns_nguni_00596,device,,,,,,,,,,,,toestel,,,,,,isisetjenziswa,,,,,,,,,,,,,,,,,,,,sisetjentiswa,,,,,,,,,,,,,,,,,,,,,,,,,,,isixhobo,,,,,,,,isisebenziso,insizakusebenza,,,
dsac_ns_nguni_00597,devil’s thorn,,,,,,,,,,,,dubbeltjie,,,,,,usotokolo,,,,,,,,,,,,,,,,,,,,inkunzane,,,,,,,,,,,,,,,,,,,,,,,,,,,inkunzana,,,,,,,,unkunzana,umankunzana,,,
dsac_ns_nguni_00598,dew n.,,,,,,,,,,,,dou,,,,,,umbethe,,,,,,,,,,,,,,,,,,,,umbetse,ematolo,,,,,,,,,,,,,,,,,,,,,,,,,,umbethe,,,,,,,,amazolo,umbethe,,,
dsac_ns_nguni_00599,diabetes,,,,,,,,,,,,diabetes,suikersiekte,,,,,isifo setjhukela,itjhukela,,,,,,,,,,,,,,,,,,,sifo sashukela,,,,,,,,,,,,,,,,,,,,,,,,,,,isifo seswekile,,,,,,,,isifo sikashukela,,,,
dsac_ns_nguni_00600,diabetic n.,,,,,,,,,,,,diabeet,,,,,,umuntu onetjhukela,,,,,,,,,,,,,,,,,,,,lonesifo sashukela,,,,,,,,,,,,,,,,,,,,,,,,,,,onesifo seswekile,,,,,,,,onesifo sikashukela,,,,
dsac_ns_nguni_00601,diagonal n.,,,,,,,,,,,,diagonaal,hoeklyn,,,,,idayagonali,,,,,,,,,,,,,,,,,,,,idayagonali,,,,,,,,,,,,,,,,,,,,,,,,,,,umgca oxwesileyo,,,,,,,,umudwa otshekile,,,,
dsac_ns_nguni_00602,diagram,,,,,,,,,,,,diagram,,,,,,umfanekiso,,,,,,,,,,,,,,,,,,,,umdvwebo,,,,,,,,,,,,,,,,,,,,,,,,,,,umzobo,,,,,,,,umdwebo,,,,
dsac_ns_nguni_00603,diagrammatic,,,,,,,,,,,,diagrammaties,,,,,,-samfanekiso,,,,,,,,,,,,,,,,,,,,ngekwedayagramu,ngekwemdvwebo,,,,,,,,,,,,,,,,,,,,,,,,,,ngomzobo,,,,,,,,ngokomdwebo,,,,
dsac_ns_nguni_00604,dial n. {radio},,,,,,,,,,,,wyserplaat,,,,,,ubuso bewatjhi,,,,,,,,,,,,,,,,,,,,inkhomba,,,,,,,,,,,,,,,,,,,,,,,,,,,ubuso,,,,,,,,ubuso bewashi,isibonisonkathi,isibonisosisindo,isibonisozinga,
dsac_ns_nguni_00605,dial v.,,,,,,,,,,,,bel,,,,,,betha,dayela,,,,,,,,,,,,,,,,,,,shaya lucingo,,,,,,,,,,,,,,,,,,,,,,,,,,,ukucofa,,,,,,,,ukushaya ucingo,,,,
dsac_ns_nguni_00606,diameter,,,,,,,,,,,,diameter,,,,,,idayamitha,,,,,,,,,,,,,,,,,,,,inkhabamudvwa,,,,,,,,,,,,,,,,,,,,,,,,,,,isinqumla-sangqa,idayamitha,,,,,,,inkabamudwa,,,,
dsac_ns_nguni_00607,diamond,,,,,,,,,,,,diamant,,,,,,idayimani,,,,,,,,,,,,,,,,,,,,idayimane,,,,,,,,,,,,,,,,,,,,,,,,,,,ilitye elinqabileyo,idayimani,,,,,,,idayimane,,,,
dsac_ns_nguni_00608,diarrhoea,diarrhea <US>,,,,,,,,,,,diarree,,,,,,irhudo,,,,,,,,,,,,,,,,,,,,insheko,,,,,,,,,,,,,,,,,,,,,,,,,,,urhudo,ukuhambisa,,,,,,,isihudo,uhudo,usheko,,
dsac_ns_nguni_00609,dicotyledon,,,,,,,,,,,,dikotiele plant,tweesaadlobbige plant,,,,,idayikhothiledoni,,,,,,,,,,,,,,,,,,,,ncetumbili,,,,,,,,,,,,,,,,,,,,,,,,,,,emaceba mabini,isityalo esimagqabi-mabini embeu,,,,,,,ungcezumbilisitshalo,,,,
dsac_ns_nguni_00610,die-casting,,,,,,,,,,,,matrysgieting,vormgieting,,,,,ibhagosimbi,,,,,,,,,,,,,,,,,,,,kubumba insimbi,,,,,,,,,,,,,,,,,,,,,,,,,,,ukutywina,,,,,,,,ukubumba insimbi,ukufoloma insimbi,,,
dsac_ns_nguni_00611,diesel,,,,,,,,,,,,diesel,,,,,,idizela,,,,,,,,,,,,,,,,,,,,idizili,,,,,,,,,,,,,,,,,,,,,,,,,,,idizili,,,,,,,,udizili,,,,
dsac_ns_nguni_00612,diet,,,,,,,,,,,,dieet,,,,,,idayethi,umudlokhetho,,,,,,,,,,,,,,,,,,,luhlobo lwekudla,,,,,,,,,,,,,,,,,,,,,,,,,,,ukutya,,,,,,,,uhlelo lokudla,indlela yokudla,,,
